Antigen	Genes
Spin1	['Cldn34d', 'Txndc11', 'Mrpl48', 'Atxn7l3b', 'Ube2i', 'Fbxo42', 'Thrap3', 'Rpgrip1l', 'Fto', 'Tardbp', 'Prpf39', 'Hps6', 'Armh3', 'Tcea1', 'Pex7', 'Rbm25', 'Srebf1', 'Myl4', 'Cdc27', 'Ube2l3', 'Rimbp3', 'Cwc22', 'Mff', 'Atp6v1g1', 'Wdr41', 'Zkscan8', 'Olfr1366', 'Polr2m', 'Klhl9', 'Taf8', 'Ccnd3', 'Ric8b', 'Ammecr1l', 'Dis3l', 'Vcp', 'Fancg', 'Atg4c', 'Fam92a', 'Pcbp2', 'Psma3', 'Elavl1', 'Eif4h', 'Psmd14', 'Brox', 'Aida', 'Sem1', 'Sdhaf2', 'Cpsf7', 'Smarce1', 'Hectd1', 'Spag6', 'Prpf8', 'Dhx15', 'Copb1', 'Rab2a', 'Hdhd2', '1110004F10Rik', 'Mkln1', 'Orc4', 'Mbd5', 'Clk3', 'Wbp11', 'Smco3', 'BC049715', 'Atp5g2', 'Mrpl58', 'Dhx30', 'Hnrnpm', 'Psph', 'Cct6a', 'Mmadhc', 'Arglu1', 'Tnrc6a', 'Trappc6b', 'Tmem125', 'Pnn', 'Rbm39', 'Nup214', 'Endov', 'Ptpmt1', 'Usp40', 'Calr3', '1700030K09Rik', 'Rdh14', '0610009B22Rik', 'Eif2s2', 'Ccdc117', 'Nsfl1c', 'Rnls', 'Zfp746', 'Cnbp', 'Pdcd6ip', 'Snx4', 'Nek9', 'Snrpb', 'Pom121', 'Oxsm', 'Ngly1', 'Leng8', 'Rps23', 'Slc25a36', 'Narf', 'Cybc1', 'Ccar1', 'Tcp1', 'Pnldc1', 'Mrpl18', 'Kat6a', 'Nrde2', 'Cul1', 'Mrpl3', 'Prdm5', 'Scamp2', 'Mpi', 'March5', 'Cpeb3', 'Rab7', 'Rft1', 'Cers2', 'Anxa9', 'Eif3e', 'Zfp606', 'Wac', 'Arl2bp', 'Srp54b', 'Srp54a', 'S100a1', 'S100a13', 'Chtop', 'Sec13', 'Rgs14', 'Lman2', 'Prcc', 'Pafah1b1', 'Ranbp2', 'Mybbp1a', 'Mtpn', 'Ggt6', 'Setd2', 'Rbm6', 'Lcn12', 'Fbxw5', 'C8g', 'Tomm20', 'Scfd2', 'Lemd2', 'Fip1l1', 'Psma2', 'Mrpl32', 'Dtwd2', 'Selenot', 'Mdm4', 'Rbbp6', 'Cul5', 'Zfpl1', 'Vps51', 'Tmem262', 'Tm7sf2', 'Cdca5', 'Sv2a', 'Sf3b4', 'Aven', 'Hsd17b12', 'Med15', 'Jagn1', 'Cidec', 'Fam98b', 'Ccdc90b', 'Wfdc3', 'Smndc1', 'Dnttip1', 'Trmt1', 'Nacc1', 'Srp54c', 'Tia1', 'Pcyox1', 'Mtdh', 'Zfp319', 'Usb1', 'Rnf14', 'Zc3h12c', 'Phrf1', 'Setd5', 'Thap3', 'Phf13', 'Baz2a', 'Atp5b', 'Zfp868', 'Dcaf5', 'Anapc4', 'Slc25a46', 'Zfp639', 'Cfl2', 'Zc3h18', 'Pskh1', 'Nrn1l', 'Psmc6', 'Tarbp2', 'Npff', 'Map3k12', 'Ythdf2', 'Nae1', 'Extl3', 'Car7', 'Tent2', 'Socs6', 'Slf1', '2210408I21Rik', 'Rpl19', 'Cacnb1', 'Pank3', 'Zcrb1', 'Pphln1', 'Rcn2', 'Zfp326', 'Recql4', 'Rabl6', 'Pcid2', 'Mfsd3', 'Lrrc14', 'Cul4a', 'Ccdc183', 'Vdac1', 'Rfesd', 'Usp47', 'Hmgxb4', 'Gid8', 'Dido1', 'Snrpd1', 'Rab18', 'Esco1', 'Slc24a1', 'Ints14', 'Tmem88', 'Smarcb1', 'Naa38', 'Cyb5d1', 'Prdm15', 'Snw1', 'Gsk3a', 'Atp9b', 'Ubxn2a', 'Atad2b', '2700097O09Rik', 'Eif4g2', 'Fam133b', 'Tlk2', 'Smarcad1', 'Upf3a', 'Smg1', 'Itgb1', 'Eef1a1', 'Mfsd14a', 'Rnf103', 'Strn4', 'Fkrp', 'Clcc1', 'Rbm12b2', 'Anapc10', 'Abce1', 'Zkscan17', 'Ythdf3', 'Zscan25', 'Srsf6', 'Smu1', 'Rnf215', 'Mthfd2l', 'Fam168a', 'Eif3a', 'Zfp105', 'Cox7c', 'Ambra1', 'Upf1', 'U2af1', 'E030030I06Rik', 'Evi5', 'Dele1', 'Cbr4', 'Opa1', 'Kdelr1', 'Grin2d', 'Rbm33', 'Agbl3', 'Hjurp', 'A730008H23Rik', 'Zfx', 'Mrps28', 'Rps29', 'Rac1', 'Lsm6', 'Lrr1', 'Rhbdd3', 'Ewsr1', 'Zfp866', 'Usp14', 'Luc7l', 'Fam234a', 'Ktn1', 'Cox6c', 'Zfp592']
Srebf1	['Cldn34d', 'Pgk1', 'Gm525', 'Brox', 'Aida', 'Greb1', 'Tmem125', 'Kpna1', 'Epm2a', 'Dcdc2a', 'Txndc11', 'E030030I06Rik', 'Slc45a1', 'Olfr855', 'Olfr854', 'Eef2', 'Dapk3', 'Il31ra', 'Srebf1', 'Nkx2-6', 'Taar7a', 'Taar6', 'Rps6kc1', 'Sspn', 'Pdp2', 'Muc3', 'Gm11213', 'Polr3g', 'Mblac2']
Srf	['Map3k14', 'Atp6v0d1', 'Agrp', 'Wdr1', 'Cdc73', 'Zswim6', 'Rcn2', 'Smc1a', 'Ribc1', 'Zfp408', 'Arhgap1', 'Mob3a', 'Izumo4', 'Polr2h', 'Clcn2', 'Dusp5', 'Pitpna', 'Anxa7', 'Homer1', 'Sec61a1', 'Sox15', 'Mpdu1', 'Cd68', 'Eif4a1', 'Prx', 'Sertad1', 'Ubald1', 'Mgrn1', 'Bcl2l12', 'Nr4a1', 'Med7', 'Tomt', 'Lamtor1', 'Anapc15', 'Vcl', 'Tars', 'Sik1', 'Elmsan1', 'Msh3', 'Dhfr', 'Zfp322a', 'Nr2f2', 'Mcl1', 'Taf5', 'Kyat1', 'Utp3', 'Arid3b', 'Gm2237', 'Dgkh', 'Rpl10', 'Nolc1', 'Plekhh3', 'Cntnap1', 'Ccr10', 'Chfr', 'Bet1', 'Hnrnpa2b1', 'Cbx3', 'Dipk2a', 'Gngt1', 'Gng11', 'Rpl36', 'Micos13', 'Vdac2', 'Mthfr', 'Clcn6', 'Zfp189', 'Mrpl50', 'Vps13d', 'Snx18', 'Fam118a', 'Naca', 'Sf3a3', 'Fhl3', 'Ing2', 'Gga1', 'Slc39a2', 'Mettl17', 'Lag3', 'Ptms', 'Sept7', 'Tmem123', 'Myl12a', 'Pdlim5', 'Dnajc11', 'Mus81', 'Cfl1', 'Polrmt', 'Fgf22', 'Dagla', 'Sec22c', 'Ier2', 'Myl3', 'Nudt15', 'Erp27', 'Arhgdib', 'Slc25a25', 'Naif1', 'Egr3', 'Rheb', 'Ddx17', 'Ralgapa2', 'Rsu1', 'Med4', 'Ptcd1', 'Cpsf4', 'D2hgdh', 'Pot1a', 'Rnd3', 'Plcd3', 'Acbd4', 'LOC100861615', 'Palb2', 'Dctn5', 'Shmt1', 'Gpr137', 'Bad', 'Kcnk4', 'Nipsnap2', 'Mrps17', 'Washc1', 'Ndufv2', 'Egr2', 'Klf7', 'Ctnnbl1', 'Tpm4', 'Eif4g2', 'Wwtr1', 'Lmcd1', 'Nedd1', 'Actg1', 'Aldh18a1', 'Tekt2', 'Adprhl2', 'Junb', 'Prdx2', 'Rexo1', 'Birc6', 'Pfkfb3', 'Prss27', 'Cldn12', 'Stk36', 'Rnf25', 'Gins3', 'Mettl25', 'Ccdc59', 'Tbc1d10b', 'Sept1', 'Mylpf', 'Zfp869', 'Smtn', 'BC030867', 'Naglu', 'Vps36', 'Ckap2', 'Rfx7', 'Gstt1', 'Anxa5', '1810062G17Rik', 'Zbtb24', 'Tmbim4', 'Irak3', 'Slc17a5', 'Cap1', 'Rapgef1', 'Srgap1', 'Gstp2', 'Gstp1', 'Txndc11', 'Mapre1', 'Mcm10', 'Zyx', 'Filip1l', 'Prkab2', 'Stil', 'Rfng', 'Gps1', 'Lsm11', 'Gnpnat1', 'Egr1', 'Sh3glb1', 'Dok2', 'Xpo7', 'Pomt1', 'Glipr2', 'Map3k3', 'Abracl', 'Cuedc2', 'Cstf3', 'Tspan2', 'Adpgk', 'Rrp8', 'Ilk', 'Taf10', 'Gins4', 'Desi2', 'Capzb', 'Fermt2', 'Myo1e', 'Sf3b2', 'Gal3st3', 'Epc2', 'Slc39a10', 'Snrpb2', 'Slc25a42', 'Tpm1', 'Agpat1', 'Rnf5', 'Actb', 'Oas1c', 'Oas1b', 'Atf3', 'Tac4', 'Catspere2', 'Nme3', 'Mrps34', 'Eme2', 'Psma1', 'Gdf15', 'Tmem167b', 'Taf13', 'Klc3', 'Ckm', 'Ccn1', 'Ctdsp1', 'Slc7a15', 'Gm3264', 'Sh3bgr', 'Lca5l', 'Erlec1', 'Asb3', 'H2-DMb2', 'H2-DMa', 'Exoc2', 'Klhl17', 'Synm', 'Phf23', 'Dvl2', 'Elp5', 'Ctdnep1', 'Gabarap', 'Rccd1', 'Trpv4', 'Ift81', 'Top1mt', 'Pdcd5', 'Shmt2', 'Ndufa4l2', 'Actr2', 'Msrb3', 'Pakap', 'Akap2', 'Rhoc', 'Ppm1j', 'Rfx1', 'Lmbr1l', 'Fos', 'Arc', 'Mfn1', 'Itgb1', 'Trim50', 'Fkbp6', 'Nsun5', 'Mbnl1', 'Rpl22', 'Rnf207', 'Mark2', 'Fpgs', 'Nudt3', 'Srf', 'Cul9', 'Azi2', 'Psmd8', 'Sptbn4', 'Blvrb', 'Dact3', 'Prdm9', 'Fosb', 'Dock5', 'Tada3', 'Arpc4', 'Mblac1', 'Taf6', 'Cnpy4', 'Grk6', 'Twf2', 'Pex2', 'Zfp219', 'Tmem253', 'Rev3l', 'Chmp3', 'Zfp513', 'Snx17', 'Eif2b4', 'Ambra1', 'Psmd3', 'Tle4', 'Lsm5', 'Avl9', 'Gtf3c5']
Srsf1	['Greb1', 'Nkx2-6', 'Txndc11', 'Hexb', 'Olfr806', 'Abhd6', 'Kpna1', 'Il31ra', 'Pknox1', 'Osbpl1a', 'Pcdh20', 'Cd163l1', 'Cox8c', 'E030030I06Rik', 'Aida', 'Brox', 'Gzmk', 'Aldh9a1']
Srsf2	['Greb1', 'Nkx2-6', 'Olfr806', 'Abhd6', 'Hexb', 'Pknox1', 'Txndc11', 'Il31ra', 'Kpna1', 'Osbpl1a', 'Cox8c', 'Wwox', 'Aadacl2fm1']
Ss18	['Txndc11', 'Brox', 'Aida', 'Cldn34d', 'E030030I06Rik', 'Fbxw4', 'Crebzf', 'Aspa', 'Eapp', 'Arl14epl', 'Lypla1', 'Greb1', 'BC107364', 'Tex14', 'Bmerb1', 'N4bp1', 'Slc15a1', 'Gja1', 'A930007A09Rik', 'Mobp', 'Taf12', 'Gmeb1', 'Ren2', 'Ren1', 'Nkx2-6']
Ssrp1	['Greb1', 'Cldn34d', 'Nkx2-6', 'Olfr854', 'Olfr855', 'Olfr806', 'Abhd6', 'Pknox1', 'Zfp949', 'Aida', 'Brox', 'Osbpl1a', 'Hexb', 'Kpna1', 'Il31ra', 'Fbxw4', 'E030030I06Rik', 'Cox8c', 'Nemf', 'Acacb', 'Txndc11', 'Gzmk', 'Wwox', 'Pcdh20', 'Npffr2', 'Rps29', 'Lrr1']
Stag1	['Prss35', 'Stra8', 'Afap1l1', 'Pdxp', 'Tmem192', 'Rhbdf2', 'Rnh1', 'Plpp3', 'Tsen2', 'Slc5a10', 'Ephb1', 'Hlx', 'Dnajb13', 'Sntg2', 'Nepn', 'Gopc', 'Padi2', 'Pcdh1', 'Gucy2d', 'Mapre3', 'Gprc5b', 'Trpm3', 'Fgf20', 'Cd209g', 'Ppdpf', 'Echdc3', 'Syt5', 'Qrich2', 'E330021D16Rik', 'Faap20', 'Vav2', 'Itgb5', 'Nek2', 'Ahdc1', 'Gse1', 'Mex3a', 'Khdrbs3', 'Degs1', 'Mybpc3', '1810046K07Rik', 'Als2', 'Bfsp1', 'Zfp612', 'Slc6a9', 'Trim2', 'Ninl', 'Creb3l2', 'Epop', 'Foxo1', 'Zfp703', 'Ifi27', 'Ddx24', 'Topbp1', 'Tmcc2', 'Rps14', 'Nfkbia', 'Tmem258', 'Fen1', 'Cmtm4', 'Cpsf4l', 'Dnajc27', 'Dhh', 'Cd24a', 'Cpa2', 'Lim2', 'Gm38999', 'Ptk2b', 'Nol6', 'Ube2r2', 'Dact2', 'Lactb', 'Nxpe4', 'Pmp22', 'Slc7a7', 'Adap1', 'Atp6v0c', 'Amdhd2', 'Ankrd39', 'Mro', 'Adam19', 'Caly', 'Rer1', 'Morn1', 'Inpp5f', 'Nkx3-2', 'Ren2', 'Ren1', 'Etnk2', 'Ak1', 'Celsr1', 'Arl4c', 'Tmbim1', 'Crim1', 'Gbp5', 'Zfp930', 'Hsf2bp', 'Gm5544', 'Tmem151b', 'Nfkbie', 'Serpinb1c', 'Unc45b', 'Nle1', 'Sema4a', 'Nop9', 'Dhrs1', 'Adamts8', 'Sik3', 'Pafah1b2', 'Zfp326', 'Flvcr2', 'Ddx10', 'Pmf1', 'Bola2', 'Nuak1', 'Asb2', 'Hjurp', 'A730008H23Rik', 'Cldn11', 'Ttc12', 'Il17b', 'Cdc42bpg', 'Prkce', 'Bod1', 'Dusp3', 'Cfap97d1', 'Smbd1', 'Apol8', 'Ptprf', 'Dkk1', 'Fbxo48', 'Tbxas1', 'Cd82', 'Igfbp5', 'Cttnbp2nl', '4930564D02Rik', '2900026A02Rik', 'Arl8b', 'B3galt5', 'Ppid', 'Atn1', 'Nxpe5', 'Mcm5', 'Aldh2', 'Castor1', 'Gadd45g', 'Clec3b', 'Clcnka', 'Dpf1', 'Ppp1r14a', 'Fmnl1', 'Calm1', 'Fam32a', 'Cib3', 'Rab17', 'Fam92b', 'Aadacl2fm3', 'Psme3', 'Aoc3', 'Aoc2', 'Rab3b', 'Alpk3', 'Trpm8', 'Atad1', 'Hacd1', 'Atp5o', 'Plxna4', 'Elp6', 'Snrpg', 'Fam136a', 'Ephx1', 'Gimap3', 'Cmtm3', 'Rbm4b', 'Ifnab', 'Dlec1', 'Fes', 'Neil2', '0610009B22Rik', 'Snai2', 'Ttll5', 'Erg28', 'Dapp1', 'Cnmd', 'Msrb1', 'Hs3st6', 'Olfm2', 'Prelp', 'Optc', 'Ninj2', 'Cstdc2', 'Sbpl', 'Bsdc1', 'Cox6a2', 'Radil', 'Pip5kl1', 'St6galnac4', 'Khdc1a', 'Grid1', 'Gusb', 'Nedd4l', 'Nrp1', 'Atp5k', 'Sarm1', 'Tnrc6b', 'Timm22', 'Nxn', 'Pxdc1', 'Apoa4', 'Dguok', 'Mafb', 'Lmo4', 'Sec16a', 'Gramd4', 'Dact1', 'Cxcl2', 'U2af1', 'Rrp8', 'Ilk', 'Sgms2', 'Dyrk1a', 'Kifc2', 'Foxh1', 'Cyhr1', 'Fhad1', 'Ttc24', 'Iqgap3', 'Men1', 'Map4k2', 'Mmaa', 'Cebpb', 'Aqp8', 'Itsn1', 'Cryzl1', 'Ctdspl', 'Ankrd2', 'Mxd1', 'Slc22a14', 'Stau1', 'Otud3', 'Siglec1', 'Gtse1', 'Il1f10', 'Dhx8', 'Mrpl22', 'Gm12250', 'Neto2', 'Metrn', 'Fbxl16', 'Fam173a', 'Gpr61', 'Gnai3', 'Ceacam20', 'Igsf23', 'Zfp3', 'Baalc', 'Ccdc83', 'Mmp2', '1600002K03Rik', 'Cirbp', 'Fam131c', 'Dpysl2', 'Thap4', 'Nhp2', 'Gstm6', 'Sost', 'Gm5767', 'Cblc', 'Cela1', 'Dlx3', 'Nuak2', 'Rab3il1', 'Best1', 'Ctnnbip1', 'Myo1e', 'P2rx1', 'Coro2a', 'Carhsp1', 'Gng7', 'Tor4a', 'Azin2', 'Pank2', 'Ndufb6', 'Ccdc177', 'Inhba', 'Kif14', 'Zfp652', 'Tmem270', 'Cldn13', 'Clcf1', 'Rad9a', 'Lrrn4cl', 'Tekt5', 'Gm11437', 'Catip', 'Zc3h8', 'B4galnt3', 'Ctsf', 'Ccs', 'Ccdc87', 'Dtx4']
Stag2	['Cnmd', 'Rad9a', 'Clcf1', 'Pdxp', 'Syn3', 'Mtnr1a', 'Slc10a2', 'Unc119b', 'Acads', 'Wdr38', 'Rpl35', 'Arpc5l', 'Ubxn2a', 'Atad2b', 'Tedc1', 'Crip1', 'Bsdc1', 'Slc16a13', 'Rnasek', 'Bcl6b', '0610010K14Rik', 'Stra8', 'Urah', 'Scgb1c1', 'Odf3', 'Polr2h', 'Clcn2', 'Thpo', 'Chrd', 'Ethe1', 'Tgfb3', 'Ift43', 'Ptpru', 'Mecr', 'Rfng', 'Gps1', 'Dip2b', 'B9d1', 'Tmcc2', 'Katnbl1', 'Mybpc3', 'Myo18a', 'Ppard', 'Gstm6', 'Nnt', 'Pds5b', 'N4bp2l2', 'Slc6a4', 'Trak1', 'Fgf20', 'Slc7a15', 'Lim2', 'Gm38999', 'Il17b', 'Olfr649', 'Pfn4', 'Fam228b', 'Slc35f6', 'Arhgap22', 'Grasp', 'Phkg1', 'Chchd2', 'Prss8', 'Ifnab', 'Gramd1b', 'Pip5kl1', 'St6galnac4', 'Unc45b', 'Nle1', 'Rbm4b', 'Zfp219', 'Tmem253', 'Tmem151b', 'Nfkbie', 'Zfp703', 'Grhpr', 'Mlkl', 'Ankdd1a', 'Mcm5', 'Pheta1', 'Sh2b3', 'Ren2', 'Ren1', 'Etnk2', 'Ube2g2', 'Aldh2', 'Tubgcp3', 'Crym', 'Abca14', 'Fam32a', 'Cib3', 'Atxn3', 'Sik2', 'Tpd52', 'Cdc20b', 'Pex7', 'Hemk1', '6430571L13Rik', 'Slc5a10', 'Cdkn1a', 'Clec4g', 'Mapre3', 'Rhbdf2', 'Ubl4b', 'Flvcr2', 'Pacsin1', 'Tmem158', 'Vwa1', 'Atad3a', 'Nceh1', 'Tfap4', 'Ctnnbip1', 'Inhba', 'P2ry14', 'Irak2', 'Cdc42bpg', 'Ttc12', 'Traf3ip3', 'Hoxa3', 'Hoxa9', 'Hoxa7', 'Hgfac', 'Pnpo', 'Prr15l', 'Mterf1b', 'Eef2k', 'Cpsf4l', 'Leng8', 'Tmem88', 'Naa38', 'Cyb5d1', 'Zfp930', 'Tubb5', 'Ier3', 'Flot1', 'Rtp3', 'Vps37c', 'Jph4', 'Rfpl4', 'Rasl2-9', 'Sigirr', 'Eif4ebp1', 'Gne', 'Ltbp4', 'Clic1', 'Mpig6b', 'Ly6g6c', 'Ddah2', 'Tcam1', 'Smarcd2', 'Limk2', 'Osbpl5', 'Adprhl1', 'Pcna', 'Cds2', 'Gm8439', 'Cndp1', 'Adora1', 'Thap3', 'Bhlhe23', 'Erlin2', 'Serpinb1c', 'Arhgef16', 'Fbxo44', 'Fbxo2', 'Lrrc71', 'Kif12', 'LOC547349', 'Becn1', 'Qrich2', 'Ago2', 'Aen', 'E2f2', 'Arl4a', 'Misp', 'Ccin', 'Lipe', 'Bphl', 'Cxcl17', 'Gcat', 'Galr3', 'Plcd3', 'Acbd4', 'Rpl13a', 'Kifc2', 'Foxh1', 'Cyhr1', 'Cacng7', 'Map4k5', 'Atl1', 'Sh3glb1', 'Zfp746', 'Wnt9b', 'Nfe2', 'Hnrnpa1', 'Ptgir', 'Calm3', 'Zp3', 'Ssc4d', 'Klc3', 'Ckm', 'Sp2', 'Lactb', 'Rai1', 'C130074G19Rik', 'Ctdsp2', 'Slc26a8', 'Mapk14', 'Ak1', 'Clpsl2', 'Clps', 'Prkce', 'Ddx20', 'Nob1', 'Xylb', 'Efcab14', 'Mertk', 'Epc1', 'Med13', 'Synm', 'Habp2', 'Trp53rka', 'Rwdd3', 'Cnnm2', 'Dusp8', 'Smtn', 'Trim65', 'Mrpl38', 'Atn1', 'Lag3', 'Timp3', 'Nuak1', 'Chrdl2', 'Map3k6', 'Ube2m', 'Mzf1', 'Plekha8', 'Fkbp14', 'Gnai2', 'Zfp788', 'Lynx1', 'Ly6d', 'Zc3h3', 'Synj2', 'Ube2cbp', 'Dop1a', 'Hpx', 'Msrb1', 'Hs3st6', 'Ankrd2', 'Rev1', 'Dpep1', 'Gm45521', 'Chd1l', 'Capn2', 'Gna15', 'Ick', 'Fbxo9', 'Ccdc155', 'Klf1', 'Gcdh', 'Dnase2a', 'Zfp36', 'Paf1', 'Med29', 'Cr1l', 'Ccdc38', 'Amdhd1', 'Gm5820', 'Hdhd5', 'Gtf3c5', 'Sdc3', 'Fam220a', 'Nme7', 'Blzf1', 'Stat6', 'Cpt1c', 'Prmt1', 'Rps19bp1', 'Cnr2', 'Gm13547', 'Rasip1', 'Izumo1', 'Snai1', 'Pou2f2', 'Gm29776', 'Shbg', 'Sat2', 'Atp1b2', 'Dpep2', 'Mmel1', 'Smbd1', 'Lsm11', 'Chd9', 'Crocc', 'Hmga1b', 'Hmga1', 'AI413582', 'Prep', 'Piezo1']
Stat1	['Stat1', 'Irf9', 'Stat2', 'Apof', 'Irgm2', 'Irgm1', 'Usp18', 'Apol9a', 'Apol9b', 'Mvb12a', 'Bst2', 'H2-T24', 'Txndc11', 'Parp12', 'Mrpl30', 'Mitd1', 'Rnf213', 'Zbp1', 'Igtp', 'Xaf1', 'Ifit3b', 'Ifit1bl1', 'Ly6e', 'Tap1', 'Psmb9', 'Cldn34d', 'Parp9', 'Dtx3l', 'Ifi27', 'Ddx24', 'Ifi27l2a', 'Rtp4', 'Ifit3', 'Oas1c', 'Oas1b', 'Mrpl21', 'Ighmbp2', 'Irf2', 'Ifit1bl2', 'Ifit1', 'Gtf3c6', 'Ms4a4d', 'Odc1', 'Parp10', 'Grina', 'Stat3', 'Irf1', 'Eapp', 'Unk', 'H3f3b', 'Taf12', 'Gmeb1', 'Shisa5', 'Trex1', 'Samhd1', 'Gpcpd1', 'Pml', 'LOC108167347', 'Brox', 'Aida', 'Tor3a', 'Nfat5', 'Adar', 'Mb', 'Gm12250', 'Tti2', 'Oasl2', 'Cmpk2', 'Ifitm6', 'Ifitm3', 'Sp100', 'Tmem184b', 'Cxcl11', 'Cxcl10', 'Ube2a', 'Arrdc3', 'Slfn9', 'Gna13', 'Csprs', 'Osmr', 'Irf7', 'Rpl22', 'Rnf207', 'Greb1', 'Oas2', 'Ifih1', 'Tinf2', 'Nedd8', 'Gmpr2', 'Dhrsx', 'Lasp1', 'C4b', 'Ddx60', 'Rrp9', 'Parp3', 'Batf2', 'Trim34a', 'Cmtr1', 'Kat6a', 'Tor1aip2', 'Tor1aip1', 'Cfap126', 'Tvp23a', 'Phf11d', 'Apol6', 'Tnfrsf1a', 'Gtf2a2', 'Mx2', 'Csf1', 'Eif2ak2', 'Etv6', 'Ogfr', 'Mrgbp', 'Col9a3', 'Opa1', 'Trim69', 'Tmem107', 'Vasp', 'Rtn2', 'Ppm1n', 'Rnf114', 'Ndufs8', 'Tcirg1', 'Sppl2a', 'Gbp6', 'Nelfa', 'Gm8369', 'Sbno2', 'Ptpn1', 'Tmem125', 'Mapkapk5', 'Trim21', 'Gm1966', 'Tmed7', 'Eif1a', 'Tex14', 'Slc17a7', 'Pih1d1', 'Aldh16a1', 'Lsm4', 'Med6', 'Gbp7', 'Trappc2l', 'Galns', 'Cox18', 'Htra2', 'Dqx1', 'Aup1', 'Nfyb', 'B3gntl1', 'Nup153', 'Ifi47', 'B2m', 'Trim25', 'Has1', 'Gm904', 'Ilrun', 'Arl4d', 'Gm14595', 'Gm14590', 'Cdkn2d', 'Kri1', 'Tapbp', 'Daxx', 'Zbtb22', 'Fas', 'Yeats4', 'Rmi2', 'Il2', 'Hexb', 'Steap4', 'Serpinb6a', 'Ripk1', 'Rrp1', 'Elmod2', 'Slc39a4', 'Vps28', 'Gtf3c5', 'Pnp', 'Ubd', 'Olfr94', 'Olfr95', 'Gm7609', 'Arid5a', 'Ifi211', 'Ly6a', 'Ly6i', 'Oas1d', 'Oas1a', 'Slfn1', 'Ccl2', 'Ccl7', 'Mndal', 'Sirt4', 'Smg7', 'Ndufs7', 'Ifi204', 'Icam1', 'Apol10b', 'Pink1', 'Skap2', 'Runx1', 'Lgals3bp', 'Kpna1', 'Dhx33', 'Braf', 'Ccdc150', 'Nras', 'Rpl27', 'Ifi35', 'Ralgds', 'Ifi203', 'Misp', 'Smim40', 'Pim3', 'Taf4b', 'Tnp2', 'Socs1', 'Prm3', 'Prm2', 'Capn1', 'Slx4ip', 'Mkks', 'Oas1g', 'Socs3', 'Mrpl1', 'Dffb', 'Cep104', 'Tmem140', 'Parp14', 'Stxbp5', 'Zfp317', 'Ccl4', 'Slfn8', 'L3mbtl2', 'Stk19', 'Dxo', 'Osbpl1a', 'Vangl2', 'Tubb3', 'Mc1r', 'Noc4l', 'Ddx51', 'Tmem176b', 'Tmem176a', 'Cyb561', 'Nkx2-6', 'Zc3hav1', 'Syngap1', 'Phf1', 'Cuta', 'Med4', 'Serping1', 'Tnfaip2', 'Rdm1', 'Ano8', 'Ccl12', 'Uba7', 'Psma2', 'Mrpl32', 'Synpo', 'Ptpn6', 'Grcc10', 'Nampt', 'Acod1', 'Ptcd2', 'Mrps27', 'Tmem242', 'Tnfaip8', 'Bcl6', 'Irf8', 'Gbp3', 'Pxmp4', 'Zfp341', '4931429L15Rik', 'Stx1b', 'Pard6a', 'Enkd1', 'Acd', '4933405L10Rik', 'Pprc1', 'Psmd3', 'Smg8', 'Nmi', 'Crebrf', 'Sfi1', 'Eif4enif1', 'Creld2', 'Alg12', 'Junb', 'Prdx2', 'Syp', 'Bcl3', 'Slamf8', 'Gm3448', 'Gm3417', '9030025P20Rik', 'Plgrkt', 'Cd274', 'Tifa']
